hhhuya(ljk播放器),#genre#
朝阳新闻综合,https://play.cytv01.cygbdst.com/live/cyxwtv.m3u8?zliaond
朝阳教育,https://play.cytv01.cygbdst.com/live/jypdtv.m3u8?zliaond
朝阳公共,https://play.cytv01.cygbdst.com/live/ggpdtv.m3u8?zliaond
大连影院,rtmp://secret.dltv.cn/dreamStreamCore/8cuL6wa/lv500?p?zliaond
大连少儿,rtmp://secret.dltv.cn/dreamStreamCore/q6tZ6Ba/lv500?p?zliaond
大连生活,rtmp://secret.dltv.cn/dreamStreamCore/JzcFkF4/lv500?p?zliaond
辽宁北方,http://42.176.185.28:9901/tsfile/live/1011_1.m3u8?zliaond
辽宁生活,http://42.176.185.28:9901/tsfile/live/1006_1.m3u8?zliaond
辽宁教育青少,http://42.176.185.28:9901/tsfile/live/1008_1.m3u8?zliaond
大连新闻综合,rtmp://secret.dltv.cn/dreamStreamCore/tcb3IB5/lv500?p?zliaond

🐂内蒙古,#genre#
内蒙古,http://39.135.32.10:6610/000000001000/SD-4000k-576P-neimenggustv/1.m3u8?IASHttpSessionId=OTT?zneimd
内蒙古蒙语,http://live2.m2oplus.nmtv.cn/01/hd/live.m3u8?zneimd
内蒙古新闻综合,http://live10.m2oplus.nmtv.cn/xwzh/hd/live.m3u8?zneimd
内蒙古新闻综合,http://live2.m2oplus.nmtv.cn/02/hd/live.m3u8?zneimd
内蒙古文体娱乐,http://live10.m2oplus.nmtv.cn/wtyl/hd/live.m3u8?zneimd
内蒙古文体娱乐,http://live4.m2oplus.nmtv.cn/05/hd/live.m3u8?zneimd
内蒙古经济生活,http://live10.m2oplus.nmtv.cn/jjsh/hd/live.m3u8?zneimd
内蒙古经济生活,http://live4.m2oplus.nmtv.cn/07/hd/live.m3u8?zneimd
内蒙古农牧,http://live11.m2oplus.nmtv.cn/nmpd/hd/live.m3u8?zneimd
内蒙古农牧,http://live4.m2oplus.nmtv.cn/06/hd/live.m3u8?zneimd
内蒙古文化,http://live4.m2oplus.nmtv.cn/04/hd/live.m3u8?zneimd
呼和浩特新闻综合,http://cdnpull.0471tv.org.cn/live/test1.m3u8?zneimd
呼和浩特都市生活,http://cdnpull.0471tv.org.cn/live/test2.m3u8?zneimd
呼和浩特影娱乐,http://cdnpull.0471tv.org.cn/live/test.m3u8?zneimd
鄂尔多斯新闻综合,http://live.erdszs.org.cn/lsdream/h2mxgj4/1000/live.m3u8?zneimd
鄂尔多斯经济服务,http://live.erdszs.org.cn/lsdream/ogvfqcp/1000/live.m3u8?zneimd
鄂尔多斯城市生活,http://live.erdszs.org.cn/lsdream/726npBZ/1000/live.m3u8?zneimd
鄂尔多斯蒙语综合,http://live.erdszs.org.cn/lsdream/3lZr8dK/1000/live.m3u8?zneimd
呼伦贝尔新闻综合,https://live.hrtonline.cn/hls/live001.m3u8?zneimd
呼伦贝尔新闻综合,https://live.hrtonline.cn/flv/live/live001.flv?zneimd
呼伦贝尔文化旅游,https://live.hrtonline.cn/hls/live002.m3u8?zneimd
呼伦贝尔文化旅游,https://live.hrtonline.cn/flv/live/live002.flv?zneimd
呼伦贝尔生活资讯,https://live.hrtonline.cn/hls/live003.m3u8?zneimd
呼伦贝尔生活资讯,https://live.hrtonline.cn/flv/live/live003.flv?zneimd
巴彦淖尔新闻综合,https://pili-live-hls-bynr.tianma3600.com/bynr/xwzh.m3u8?zneimd
巴彦淖尔经济生活,https://pili-live-hls-bynr.tianma3600.com/bynr/szcj.m3u8?zneimd
巴彦淖尔影娱乐,https://pili-live-hls-bynr.tianma3600.com/bynr/ysyl.m3u8?zneimd
阿拉善新闻综合,https://pili-live-hls-ahrm.tianma3600.com/alszb/liveals.m3u8?zneimd
阿拉善经济生活,https://pili-live-hls-ahrm.tianma3600.com/alszb/liveals2.m3u8?zneimd
乌兰察布新闻综合,http://pluslive.wrbtv.cn/xwzh/sd/live.m3u8?zneimd
乌兰察布经济生活,http://pluslive.wrbtv.cn/wrbtv1/sd/live.m3u8?zneimd
乌兰察布生活,http://pluslive.wrbtv.cn/wrbtv3/sd/live.m3u8?zneimd
达茂综合,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live164301116493025.m3u8?zneimd
固阳综合,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live160861109294211.m3u8?zneimd
克旗综合,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live159582155321721.m3u8?zneimd
突泉综合,http://pili-live-hls.cyyapp2019.sobeylive.com/cyyapp2019/live163886991032759.m3u8?zneimd
伊金霍洛新闻,rtmp://cms-play.yjhlnews.cn/live/vedio?zneimd
库伦旗电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live161942247484390.m3u8?zneimd
奈曼旗电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live161888593025926.m3u8?zneimd
准格尔旗电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live161802828375549.m3u8?zneimd
鄂托克旗电视台,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8?zneimd
鄂托克前旗电视台,http://livehqy.chinamcache.com/live/hqyzb01.m3u8?zneimd
察右前旗综合,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live160073959279435.m3u8?zneimd
鄂温克电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live162700604855057.m3u8?zneimd

🐫新疆,#genre#
新疆,http://39.135.32.10:6610/000000001000/SD-4000k-576P-xinjiangstv/1.m3u8?IASHttpSessionId=OTT?zxinjd
兵团卫视,http://39.135.32.10:6610/000000001000/SD-4000k-576P-bingtuanstv/1.m3u8?IASHttpSessionId=OTT?zxinjd
乌鲁木齐影,http://202.107.188.140:5002/utv3_hdgq.m3u8?token=guoziyun?zxinjd
乌鲁木齐影,http://202.107.188.139:5002/utv3_hdgq.m3u8?token=guoziyun?zxinjd
乌鲁木齐影,http://202.107.188.139:5002/utv3_hdcq.m3u8?token=guoziyun?zxinjd
乌鲁木齐影,http://202.107.188.140:5002/utv3_hdcq.m3u8?token=guoziyun?zxinjd
乌鲁木齐影,http://202.107.188.139:5002/utv3_hdbq.m3u8?token=guoziyun?zxinjd
乌鲁木齐影,http://202.107.188.140:5002/utv3_hdbq.m3u8?token=guoziyun?zxinjd
乌鲁木齐文体娱乐,http://202.107.188.139:5002/utv5_hdgq.m3u8?token=guoziyun?zxinjd
乌鲁木齐文体娱乐,http://202.107.188.140:5002/utv5_hdgq.m3u8?token=guoziyun?zxinjd
乌鲁木齐文体娱乐,http://202.107.188.139:5002/utv5_hdcq.m3u8?token=guoziyun?zxinjd
乌鲁木齐文体娱乐,http://202.107.188.140:5002/utv5_hdcq.m3u8?token=guoziyun?zxinjd
乌鲁木齐文体娱乐,http://202.107.188.139:5002/utv5_hdbq.m3u8?token=guoziyun?zxinjd
乌鲁木齐文体娱乐,http://202.107.188.140:5002/utv5_hdbq.m3u8?token=guoziyun?zxinjd
乌鲁木齐妇女儿童,http://202.107.188.139:5002/utv6_hdgq.m3u8?token=guoziyun?zxinjd
乌鲁木齐妇女儿童,http://202.107.188.140:5002/utv6_hdgq.m3u8?token=guoziyun?zxinjd
乌鲁木齐妇女儿童,http://202.107.188.140:5002/utv6_hdcq.m3u8?token=guoziyun?zxinjd
乌鲁木齐妇女儿童,http://202.107.188.139:5002/utv6_hdcq.m3u8?token=guoziyun?zxinjd
乌鲁木齐妇女儿童,http://202.107.188.139:5002/utv6_hdbq.m3u8?token=guoziyun?zxinjd
乌鲁木齐妇女儿童,http://202.107.188.140:5002/utv6_hdbq.m3u8?token=guoziyun?zxinjd
克拉玛依汉语综合,https://klmyzb.rcsxzx.com/hls/klmy1.m3u8?zxinjd
克拉玛依维语综合,https://klmyzb.rcsxzx.com/hls/klmy2.m3u8?zxinjd
克拉玛依影剧场,https://klmyzb.rcsxzx.com/hls/klmy3.m3u8?zxinjd
克拉玛依生活娱乐,https://klmyzb.rcsxzx.com/hls/klmy4.m3u8?zxinjd
克拉玛依新闻,https://klmyzb.rcsxzx.com/hls/klmy5.m3u8?zxinjd
昌吉综合,rtmp://live.cjshw.com/live/cjdst?zxinjd
昌吉综合,rtmp://222.80.229.110:1935/hls/Trz2Tl9Wg?zxinjd
昌吉城市生活,rtmp://live.cjshw.com/live/cjsh?zxinjd
昌吉城市生活,rtmp://222.80.229.110:1935/hls/VnF60xlZR?zxinjd
哈密一套,http://stream.hmgbtv.com/hm1/hd/live.m3u8?zxinjd
哈密二套,http://stream.hmgbtv.com/hm2/hd/live.m3u8?zxinjd
哈密三套,http://stream.hmgbtv.com/hm3/hd/live.m3u8?zxinjd
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8?zxinjd
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd
伊犁哈萨克,http://202.107.188.139:5002/yili3_hdgq.m3u8?token=guoziyun?zxinjd
伊犁哈萨克,http://202.107.188.140:5002/yili3_hdgq.m3u8?token=guoziyun?zxinjd
伊犁哈萨克,http://202.107.188.139:5002/yili3_hdcq-1.m3u8?token=guoziyun?zxinjd
伊犁哈萨克,http://202.107.188.140:5002/yili3_hdbq.m3u8?token=guoziyun?zxinjd
伊犁哈萨克,http://202.107.188.139:5002/yili3_hdbq.m3u8?token=guoziyun?zxinjd
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd
伊犁经济法制,http://202.107.188.139:5002/yili4_hdgq.m3u8?token=guoziyun?zxinjd
伊犁经济法制,http://202.107.188.140:5002/yili4_hdgq.m3u8?token=guoziyun?zxinjd
伊犁经济法制,http://202.107.188.139:5002/yili4_hdcq-1.m3u8?token=guoziyun?zxinjd
伊犁经济法制,http://202.107.188.140:5002/yili4_hdcq-1.m3u8?token=guoziyun?zxinjd
伊犁经济法制,http://202.107.188.139:5002/yili4_hdbq.m3u8?token=guoziyun?zxinjd
伊犁经济法制,http://202.107.188.140:5002/yili4_hdbq.m3u8?token=guoziyun?zxinjd
吐鲁番直播频道,http://www.tlfgbdt.com:8000/hls/Mystream2/index.m3u8?zxinjd
和田汉语综合,http://202.107.188.139:5002/hetiankzkt1_hdcq.m3u8?token=guoziyun?zxinjd
和田汉语综合,http://202.107.188.140:5002/hetiankzkt1_hdcq.m3u8?token=guoziyun?zxinjd
和田维语综合,http://202.107.188.140:5002/hetiankzkt2_hdcq.m3u8?token=guoziyun?zxinjd
和田维语综合,http://202.107.188.139:5002/hetiankzkt2_hdcq.m3u8?token=guoziyun?zxinjd
巴州维吾尔语,http://202.107.188.139:5002/bazhou3_hdgq.m3u8?token=guoziyun?zxinjd
巴州维吾尔语,http://202.107.188.140:5002/bazhou3_hdgq.m3u8?token=guoziyun?zxinjd
巴州维吾尔语,http://202.107.188.140:5002/bazhou3_hdcq-1.m3u8?token=guoziyun?zxinjd
巴州维吾尔语,http://202.107.188.139:5002/bazhou3_hdcq-1.m3u8?token=guoziyun?zxinjd
巴州教育,http://202.107.188.139:5002/bazhou4_hdgq.m3u8?token=guoziyun?zxinjd
巴州教育,http://202.107.188.140:5002/bazhou4_hdgq.m3u8?token=guoziyun?zxinjd
巴州教育,http://202.107.188.139:5002/bazhou4_hdcq-1.m3u8?token=guoziyun?zxinjd
巴州教育,http://202.107.188.140:5002/bazhou4_hdcq-1.m3u8?token=guoziyun?zxinjd
库车一套,http://202.107.188.139:5002/kuche1_hdgq.m3u8?token=guoziyun?zxinjd
库车一套,http://202.107.188.140:5002/kuche1_hdbq.m3u8?token=guoziyun?zxinjd
沙雅二套,http://202.107.188.139:5002/shaya2_hdgq.m3u8?token=guoziyun?zxinjd
沙雅二套,http://202.107.188.140:5002/shaya2_hdbq.m3u8?token=guoziyun?zxinjd
温宿一套,http://202.107.188.139:5002/wensu1_hdbq.m3u8?token=guoziyun?zxinjd
塔城市综合,http://p4.weizan.cn/635735175/716981024541808512/live.m3u8?zxinjd
乌苏综合,http://117.146.40.138:10001/hls/wstv.m3u8?zxinjd
裕民汉语,http://117.190.130.4:8081/out_1/index.m3u8?zxinjd
裕民哈语,http://117.190.130.4:8081/out_2/index.m3u8?zxinjd
尉犁一套,http://202.107.188.140:5002/yuli1_hdcq.m3u8?token=guoziyun?zxinjd
库尔勒一套,http://202.107.188.140:5002/kuerle1_hdgq.m3u8?token=guoziyun?zxinjd
库尔勒一套,http://202.107.188.139:5002/kuerle1_hdgq.m3u8?token=guoziyun?zxinjd
库尔勒二套,http://202.107.188.139:5002/kuerle2_hdcq.m3u8?token=guoziyun?zxinjd
吉木萨尔综合,http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8?zxinjd
兵团四师可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8?zxinjd
兵团五师双河新闻综合,https://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8?zxinjd
兵团五师双河影,https://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8?zxinjd
兵团七师胡杨河新闻综合,https://klmyzb.rcsxzx.com/hls/qishi1.m3u8?zxinjd
兵团八师石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd
兵团八师石河子影文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8?zxinjd
兵团八师石河子影文体,http://202.107.188.141:5002/shiheziyinshiwenti_hdgq.m3u8?token=guoziyun?zxinjd
兵团八师石河子影文体,http://202.107.188.139:5002/shiheziyinshiwenti_hdcq.m3u8?token=guoziyun?zxinjd
兵团八师石河子经济生活,http://202.107.188.140:5002/shihezijinjishenghuo_hdcq.m3u8?token=guoziyun?zxinjd
兵团八师石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8?zxinjd
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?zxinjd
兵团十三师新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8?zxinjd
兵团十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8?zxinjd
巩留综合,http://p4.weizan.cn/635735175/27957806277167638/live.m3u8?zxinjd
奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8?zxinjd
新源综合,http://202.107.188.140:5002/xinyuan2_hdgq.m3u8?token=guoziyun?zxinjd
新源哈语,http://202.107.188.140:5002/xinyuan1_hdgq.m3u8?token=guoziyun?zxinjd
伊宁汉语综合,http://222.81.61.37:9898/out_1/index.m3u8?zxinjd
伊宁维吾尔语,http://222.81.61.37:9898/out_2/index.m3u8?zxinjd
昭苏哈语,http://p4.weizan.cn/922798105/014770838249882543/live.m3u8?zxinjd
昭苏汉语,http://p4.weizan.cn/922798105/668907141897737665/live.m3u8?zxinjd
霍尔果斯综合,http://117.190.118.175:9090/stream1/m2e2000.m3u8?zxinjd
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd
于田汉语,http://202.107.188.140:5002/yutianhy_hdcq-1.m3u8?token=guoziyun?zxinjd

🏟️青海,#genre#
青海,http://39.135.32.10:6610/000000001000/SD-4000k-576P-qinghaistv/1.m3u8?IASHttpSessionId=OTT?zqinghd
安多卫视,http://39.134.19.135/PLTV/88888888/224/3221225875/1.m3u8?zqinghd
安多卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226195/index.m3u8?zqinghd
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
玉树新闻,http://stream.ysbtv.net/1/sd/live.m3u8?zqinghd
海南州藏语,http://live.hnzzzzzdst.com/channel1/sd/live.m3u8?zqinghd
海西州综合,http://stream.haixitv.cn/1/sd/live.m3u8?zqinghd
黄南州综合,http://111.12.218.74:8081/live/ch0.m3u8?zqinghd
湟源综合,http://livecdn.dmqhyadmin.com/hls/xjhuangyuan.m3u8?zqinghd
德令哈综合,http://livecdn.dmqhyadmin.com/hls/xjdelingha.m3u8?zqinghd
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8?zqinghd
祁连综合,http://livecdn.dmqhyadmin.com/hls/xjqilian.m3u8?zqinghd
贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8?zqinghd
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8?zqinghd
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8?zqinghd

🦢🦜宁夏,#genre#
宁夏,http://39.135.32.10:6610/000000001000/SD-4000k-576P-ningxiastv/1.m3u8?IASHttpSessionId=OTT?zningxd
宁夏公共,http://livepgc.cmc.ningxiahuangheyun.com/pgc/041867befe3dde090202f620ade5b87c.m3u8?txSecret=39373ebcf0d57da2477968efb258e2b7&txTime=6235C9B6;{User-Agent@0151?zningxd}
宁夏经济,http://livepgc.cmc.ningxiahuangheyun.com/pgc/10717759047cafd37fd87caa5883e9c2.m3u8?txSecret=6a3918f766d0ff625282376ffee72687&txTime=6235C9C1;{User-Agent@0151?zningxd}
银川生活,http://www.ycen.com.cn/ycxw/sd/live.m3u8?zningxd
银川公共,http://www.ycen.com.cn/ycgg/sd/live.m3u8?zningxd
银川文体,http://www.ycen.com.cn/ycwt/sd/live.m3u8?zningxd
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8?zningxd
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8?zningxd
中宁综合,https://hls.ningxiahuangheyun.com/live/znzh.m3u8?zningxd

🐿️🐿️海南,#genre#
海南,http://39.135.32.10:6610/000000001000/lvyoustv/1.m3u8?IASHttpSessionId=OTT?zhaind
三沙卫视,http://stream3.hnntv.cn/ssws/sd/live.m3u8?_upt=75a376881649866476?zhaind
三沙卫视,http://pull2.ssws.tv/live/SswsTV20210803.m3u8?zhaind
中国交通海南,http://tv.lanjingfm.com/cctbn/hainan.m3u8?zhaind

🦀吉林,#genre#
吉林,http://39.135.32.10:6610/000000001000/jilinstv/1.m3u8?IASHttpSessionId=OTT?zjild
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8?zjild
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild
吉林都市,http://stream1.jlntv.cn/dspd/sd/live.m3u8?zjild
吉林生活,http://stream1.jlntv.cn/shpd/sd/live.m3u8?zjild
吉林影院,http://stream1.jlntv.cn/yspd/sd/live.m3u8?zjild
吉林乡村,http://stream1.jlntv.cn/xcpd/sd/live.m3u8?zjild
吉林公共,http://stream1.jlntv.cn/ggpd/sd/live.m3u8?zjild
吉林7频道,http://stream1.jlntv.cn/fzpd/sd/live.m3u8?zjild
东北戏曲频道,http://stream1.jlntv.cn/dbxq/playlist.m3u8?_upt=b234e6c41620650518?zjild
延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8?zjild
延边-2,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8?zjild
延边-2,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8?zjild
长春综合,http://play-bj.quklive.com/live/1609216214058927.m3u8?zjild
延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8?zjild
延边朝鲜语综合,http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8?zjild
延边汉语综合,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8?zjild
延边汉语综合,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8?zjild
吉林市新闻综合,http://living.muzhifm.com/jilinshi/jl_v_zonghe.m3u8?auth_key=1683944014-0-0-727c3c424b12e5c4484b0e7cecfef774;{User-Agent@0151?zjild}
白山公共,http://stream8.jlntv.cn/baishan2/playlist.m3u8?zjild
长白山电视台,http://stream8.jlntv.cn/cbstv/sd/live.m3u8?zjild
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?zjild
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?zjild
双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8?zjild
榆树综合,http://stream.zhystv.com/yset/sd/live.m3u8?zjild
榆树综艺,http://stream.zhystv.com/ysyt/sd/live.m3u8?zjild
长白新闻综合,http://player2.juyun.tv/tv/11347146.m3u8?zjild
长白朝语,http://player2.juyun.tv/tv/11344136.m3u8?zjild
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8?zjild
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8?zjild
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8?zjild
梅河口综合,http://stream4.jlntv.cn/mhk/sd/live.m3u8?zjild
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8?zjild
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8?zjild
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?zjild
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8?zjild
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8?zjild
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8?zjild
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8?zjild
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8?zjild
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8?zjild

🦄河北,#genre#
河北,http://39.135.32.10:6610/000000001000/SD-4000k-576P-hebeistv/1.m3u8?IASHttpSessionId=OTT?zhebd
河北都市,https://jwplay.hebyun.com.cn/live/hbdstv/1500k/tzwj_video.m3u8?zhebd
河北经济生活,http://live2.plus.hebtv.com/jjshx/hd/live.m3u8?zhebd
河北影剧,http://live6.plus.hebtv.com/hbysx/hd/live.m3u8?zhebd
河北影剧,https://jwplay.hebyun.com.cn/live/hbystv/1500k/tzwj_video.m3u8?zhebd
河北少儿科教,http://live6.plus.hebtv.com/sekjx/hd/live.m3u8?zhebd
河北公共,http://live7.plus.hebtv.com/hbggx/hd/live.m3u8?zhebd
河北农民,https://jwplay.hebyun.com.cn/live/hbnmtv/1500k/tzwj_video.m3u8?zhebd
河北农民,http://hbdg.chinashadt.com:1936/live/stream:cctv7.stream/playlist.m3u8?zhebd
邢台综合频道,http://a.xttv.top/xttv/5ebe09cb3d1a0f3f3d062e99c78175a0.m3u8?auth_key=1861891200-0-0-d10ef6800441f798030705f4ab7e3a4b;{User-Agent@0151?zhebd}
邢台综合频道,http://a.xttv.top/xttv/5ebe09cb3d1a0f3f3d062e99c78175a0.flv?auth_key=1861891200-0-0-d86d236a74b9a55f2596a7346ec632a8;{User-Agent@0151?zhebd}
邢台公共频道,http://a.xttv.top/xttv/d0586743dc68918f808f28b8bc90c737.m3u8?auth_key=1861891200-0-0-ac3742e661687f63ac72cd6cb2c784be;{User-Agent@0151?zhebd}
邢台公共频道,http://a.xttv.top/xttv/d0586743dc68918f808f28b8bc90c737.flv?auth_key=1861891200-0-0-82cd69002c4060ddabc0bfa1b3446dc2;{User-Agent@0151?zhebd}
石家庄新闻综合,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8?zhebd
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8?zhebd
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8?zhebd
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8?zhebd
邯郸公共频道,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8?zhebd
邯郸公共频道,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸公共频道,http://live.hd.hdbs.cn/video/s10001-2021hdgg/index.m3u8?zhebd
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8?zhebd
邯郸科技教育,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8?zhebd
邯郸科技教育,http://live.hd.hdbs.cn/video/s10001-2021hdkjjy/index.m3u8?zhebd
衡水公共频道,http://hls.hsrtv.cn/hls/hstv2.m3u8?zhebd
衡水公共频道,rtmp://hls.hsrtv.cn/hls/hstv2
邢台综合频道,https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8?zhebd
鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd
鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd
赵县电视一套,http://hbzx.chinashadt.com:2036/zhibo/stream:zx1.stream_360p/playlist.m3u8?zhebd
昌黎综合频道,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8?zhebd
昌黎综合频道,https://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.m3u8?zhebd
黄骅一套,http://hbhh.chinashadt.com:2111/live/hhtv.stream/playlist.m3u8?zhebd
黄骅二套,http://hbhh.chinashadt.com:2111/live/hhtv2.stream/playlist.m3u8?zhebd
黄骅影,http://hbhh.chinashadt.com:2111/live/hhys.stream/playlist.m3u8?zhebd
黄骅互动,http://hbhh.chinashadt.com:2111/live/hdtv.stream/playlist.m3u8?zhebd
涿州新闻频道,http://121.18.115.162:8082/live/ch3.m3u8?zhebd
涿州生活频道,http://121.18.115.162:8082/live/ch4.m3u8?zhebd
滦平新闻频道,https://live.lpxrmtzx.com/live/wh.m3u8?zhebd
滦平新闻频道,rtmp://live.lpxrmtzx.com/live/wh?zhebd

🥨🥐天津,#genre#
天津,http://39.135.32.24:6610/000000001000/1000000001000000831/1.m3u8?xtkg?ztianjd
东丽综合,http://live.dongli.tjrmtzx.com:80/live/tjdl_20220328.m3u8?txSecret=3f1a8162b81d6e38049f8d37ab9ce456&txTime=626D5CFF;{User-Agent@0151?ztianjd}
南开综合,http://live.nankai.tjrmtzx.com:80/live/nankai0411.m3u8?txSecret=c8d3117cf3f3d1f1d8c63613cde935e6&txTime=627A8BFF;{User-Agent@0151?ztianjd}
